Año,Especie,ANP,Localidad,Altitud,Tipo_Vegt
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira hondurensis,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Mormoops megalophylla,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Lasiurus cinereus,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Artibeus hirsutus,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Rhogeessa parvula,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Sturnira parvidens,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Pteronotus fulvus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Sturnira parvidens,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Dermanura phaeotis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Sturnira parvidens,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Sturnira parvidens,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Sturnira parvidens,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Tadarida brasiliensis,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Tadarida brasiliensis,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Lasiurus cinereus,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Myotis californicus,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Myotis californicus,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Tadarida brasiliensis,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Rhogeessa parvula,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Eptesicus fuscus,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Eptesicus fuscus,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Lasiurus cinereus,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Tadarida brasiliensis,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Lasiurus frantzii,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Tadarida brasiliensis,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Tadarida brasiliensis,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Eptesicus fuscus,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Tadarida brasiliensis,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Eptesicus fuscus,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Myotis californicus,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Eptesicus fuscus,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Lasiurus frantzii,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Artibeus jamaicensis,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Tadarida brasiliensis,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Lasiurus cinereus,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Tadarida brasiliensis,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Myotis californicus,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Tadarida brasiliensis,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Eptesicus fuscus,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Artibeus jamaicensis,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Tadarida brasiliensis,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Lasiurus frantzii,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Myotis californicus,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Leptonycteris yerbabuenae,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Tadarida brasiliensis,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Rhogeessa parvula,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Dermanura phaeotis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Dermanura phaeotis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Artibeus jamaicensis,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Eptesicus fuscus,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Artibeus hirsutus,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Artibeus jamaicensis,ANP La Primavera,Los Guayabos,850,Riparia y encino
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Rhogeessa parvula,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Myotis fortidens,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Dermanura phaeotis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Rhogeessa parvula,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Dermanura phaeotis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Dermanura phaeotis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Dermanura phaeotis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Dermanura phaeotis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Myotis fortidens,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2003,Lasiurus cinereus,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2003,Rhogeessa parvula,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Rhogeessa parvula,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Rhogeessa parvula,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2003,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
